"Date","Price","Open","High","Low","Vol.","Change %"
"2025/06/11","17.7356","17.7043","17.8041","17.6635","","0.20%"
"2025/06/10","17.7010","17.7201","17.8049","17.6585","","-0.15%"
"2025/06/09","17.7284","17.7794","17.8018","17.6938","","-0.31%"
"2025/06/06","17.7838","17.7451","17.8083","17.7028","","0.16%"
"2025/06/05","17.7550","17.8400","17.8663","17.6854","","-0.48%"
"2025/06/04","17.8400","17.8631","17.8926","17.7629","","-0.12%"
"2025/06/03","17.8623","17.8750","17.9400","17.8116","","-0.18%"
"2025/06/02","17.8938","17.9737","17.9955","17.8402","","-0.57%"
"2025/05/30","17.9972","17.8066","18.0743","17.7728","","1.07%"
"2025/05/29","17.8066","17.9513","18.0187","17.7551","","-0.69%"
"2025/05/28","17.9310","17.9493","18.0220","17.8602","","-0.10%"
"2025/05/27","17.9491","17.8640","17.9632","17.8317","","0.48%"
"2025/05/26","17.8640","17.8455","17.8918","17.7960","","0.00%"
"2025/05/23","17.8634","18.0294","18.0314","17.8066","","-0.87%"
"2025/05/22","18.0202","17.9679","18.0706","17.9158","","0.31%"
"2025/05/21","17.9641","17.9249","17.9797","17.8530","","0.18%"
"2025/05/20","17.9310","18.0921","18.1193","17.9042","","-0.86%"
"2025/05/19","18.0861","18.0472","18.0972","17.9803","","0.28%"
"2025/05/16","18.0362","18.0345","18.1429","17.9894","","0.07%"
"2025/05/15","18.0230","18.2743","18.2933","17.9969","","-1.38%"
"2025/05/14","18.2745","18.3102","18.3778","18.1846","","-0.20%"
"2025/05/13","18.3105","18.2509","18.4766","18.2160","","0.25%"
"2025/05/12","18.2640","18.2209","18.3467","18.0887","","0.39%"
"2025/05/09","18.1938","18.2080","18.3066","18.1523","","-0.05%"
"2025/05/08","18.2022","18.2676","18.3453","18.0836","","-0.38%"
"2025/05/07","18.2711","18.2138","18.3476","18.1681","","0.36%"
"2025/05/06","18.2052","18.2692","18.3190","18.1399","","-0.37%"
"2025/05/05","18.2732","18.3926","18.4361","18.2324","","-0.70%"
"2025/05/02","18.4022","18.5604","18.6577","18.3481","","-0.86%"
"2025/05/01","18.5611","18.6033","18.7157","18.5157","","-0.24%"
"2025/04/30","18.6057","18.5527","18.6597","18.5142","","0.36%"
"2025/04/29","18.5383","18.5263","18.6012","18.4678","","0.10%"
"2025/04/28","18.5204","18.6846","18.7728","18.4765","","-0.89%"
"2025/04/25","18.6871","18.8015","18.9252","18.6428","","-0.61%"
"2025/04/24","18.8025","18.6717","18.8504","18.5569","","0.69%"
"2025/04/23","18.6735","18.6183","18.7089","18.4884","","0.30%"
"2025/04/22","18.6172","18.7441","18.7917","18.5519","","-0.60%"
"2025/04/21","18.7293","18.7769","18.8480","18.6336","","-0.43%"
"2025/04/18","18.8101","18.8145","18.9136","18.7744","","0.15%"
"2025/04/17","18.7821","18.8451","18.9046","18.7634","","-0.11%"
"2025/04/16","18.8032","19.0317","19.0896","18.7805","","-0.98%"
"2025/04/15","18.9896","18.8918","19.1137","18.7399","","0.61%"
"2025/04/14","18.8749","19.1031","19.1362","18.8165","","-1.28%"
"2025/04/11","19.1195","19.4213","19.5273","19.0628","","-1.29%"
"2025/04/10","19.3697","19.2972","19.6172","19.2360","","0.47%"
"2025/04/09","19.2796","19.7742","19.9350","19.2126","","-2.37%"
"2025/04/08","19.7481","19.6621","19.8152","19.3010","","0.62%"
"2025/04/07","19.6271","19.1065","19.7205","19.0797","","2.83%"
"2025/04/04","19.0875","18.7404","19.2266","18.6993","","2.02%"
"2025/04/03","18.7093","18.8888","19.0225","18.6668","","-0.83%"
"2025/04/02","18.8667","18.4782","19.0005","18.4385","","2.20%"
"2025/04/01","18.4613","18.3137","18.5200","18.2663","","0.86%"
"2025/03/31","18.3032","18.4284","18.4388","18.2180","","-0.42%"
"2025/03/28","18.3800","18.2330","18.4612","18.1153","","0.88%"
"2025/03/27","18.2199","18.2604","18.3482","18.1832","","-0.16%"
"2025/03/26","18.2485","18.2753","18.3077","18.1961","","0.02%"
"2025/03/25","18.2448","18.2325","18.3008","18.1408","","0.04%"
"2025/03/24","18.2367","18.1774","18.2794","18.0956","","0.20%"
"2025/03/21","18.2000","18.1487","18.2592","18.1182","","0.26%"
"2025/03/20","18.1529","18.1152","18.2560","18.0782","","0.36%"
"2025/03/19","18.0886","18.1433","18.2889","18.0651","","-0.24%"
"2025/03/18","18.1316","18.0911","18.1828","17.9949","","0.32%"
"2025/03/17","18.0743","18.1809","18.2542","18.0529","","-0.56%"
"2025/03/14","18.1759","18.3270","18.3554","18.1298","","-0.74%"
"2025/03/13","18.3114","18.3452","18.4454","18.2810","","0.02%"
"2025/03/12","18.3074","18.2126","18.4629","18.1754","","0.69%"
"2025/03/11","18.1827","18.3468","18.3914","18.1691","","-0.80%"
"2025/03/10","18.3290","18.2372","18.3845","18.2123","","0.72%"
"2025/03/07","18.1977","18.1345","18.3397","18.0426","","0.53%"
"2025/03/06","18.1025","18.3301","18.3828","18.1022","","-1.09%"
"2025/03/05","18.3013","18.4780","18.5384","18.2696","","-0.83%"
"2025/03/04","18.4545","18.6076","18.6716","18.4374","","-0.65%"
"2025/03/03","18.5747","18.6899","18.7237","18.5419","","-0.44%"
"2025/02/28","18.6569","18.4599","18.7341","18.4153","","1.27%"
"2025/02/27","18.4222","18.4030","18.5097","18.3570","","0.18%"
"2025/02/26","18.3883","18.4120","18.4591","18.3321","","0.00%"
"2025/02/25","18.3878","18.3710","18.4695","18.3259","","0.14%"
"2025/02/24","18.3623","18.3725","18.4430","18.2899","","0.19%"
"2025/02/21","18.3269","18.3550","18.4267","18.2970","","-0.07%"
"2025/02/20","18.3401","18.5288","18.5741","18.3049","","-0.93%"
"2025/02/19","18.5121","18.4049","18.6010","18.3263","","0.64%"
"2025/02/18","18.3951","18.4094","18.4900","18.3599","","-0.12%"
"2025/02/17","18.4166","18.3599","18.4675","18.3131","","0.44%"
"2025/02/14","18.3360","18.4900","18.5704","18.2953","","-0.79%"
"2025/02/13","18.4824","18.5300","18.6456","18.4396","","-0.23%"
"2025/02/12","18.5254","18.4915","18.5733","18.4099","","0.27%"
"2025/02/11","18.4746","18.4433","18.5293","18.4097","","0.24%"
"2025/02/10","18.4300","18.4738","18.6588","18.3546","","0.08%"
"2025/02/07","18.4146","18.4393","18.5143","18.3163","","-0.07%"
"2025/02/06","18.4277","18.5578","18.6887","18.4135","","-0.63%"
"2025/02/05","18.5446","18.6727","18.7209","18.5061","","-0.68%"
"2025/02/04","18.6725","18.7164","18.8414","18.6302","","-0.21%"
"2025/02/03","18.7114","18.7015","19.0538","18.6758","","0.32%"
"2025/01/31","18.6513","18.5849","18.7367","18.5082","","0.44%"
"2025/01/30","18.5688","18.5354","18.6093","18.4245","","0.30%"
"2025/01/29","18.5131","18.6935","18.7343","18.5047","","-0.82%"
"2025/01/28","18.6656","18.7468","18.8749","18.6424","","-0.27%"
"2025/01/27","18.7170","18.3986","18.7824","18.3973","","1.81%"
"2025/01/24","18.3836","18.5122","18.5330","18.2953","","-0.62%"
"2025/01/23","18.4992","18.4891","18.6119","18.4459","","0.15%"
"2025/01/22","18.4709","18.5043","18.5839","18.4408","","-0.11%"
"2025/01/21","18.4907","18.5318","18.6996","18.4712","","-0.17%"
"2025/01/20","18.5221","18.7516","18.7865","18.4939","","-1.12%"
"2025/01/17","18.7328","18.8325","18.8419","18.6797","","-0.38%"
"2025/01/16","18.8039","18.7656","18.9020","18.7288","","0.23%"
"2025/01/15","18.7599","18.9102","18.9580","18.7366","","-0.76%"
"2025/01/14","18.9033","19.0456","19.0714","18.8912","","-0.74%"
"2025/01/13","19.0445","19.1089","19.2393","19.0138","","-0.26%"
"2025/01/10","19.0945","18.9350","19.2169","18.8964","","0.93%"
"2025/01/09","18.9194","18.9004","18.9969","18.8280","","0.16%"
"2025/01/08","18.8896","18.6888","18.9758","18.6713","","1.15%"
"2025/01/07","18.6744","18.5812","18.7267","18.5026","","0.60%"
"2025/01/06","18.5622","18.7599","18.7935","18.4249","","-0.93%"
"2025/01/03","18.7372","18.7383","18.8242","18.6784","","0.16%"
"2025/01/02","18.7070","18.7749","18.8775","18.6599","","-0.28%"
"2025/01/01","18.7597","18.8703","18.8815","18.7695","","-0.48%"
"2024/12/31","18.8506","18.8150","18.9214","18.6994","","0.39%"
"2024/12/30","18.7765","18.7038","18.8474","18.6217","","0.52%"
"2024/12/27","18.6788","18.8417","18.8804","18.6188","","-0.71%"
"2024/12/26","18.8125","18.6859","18.9170","18.5739","","0.81%"
"2024/12/25","18.6610","18.6770","18.7750","18.6497","","0.04%"
"2024/12/24","18.6543","18.5587","18.7171","18.5041","","0.57%"
"2024/12/23","18.5487","18.3095","18.6160","18.2598","","1.37%"
"2024/12/20","18.2975","18.3820","18.4445","18.2507","","-0.47%"
"2024/12/19","18.3846","18.3402","18.4454","18.2155","","0.34%"
"2024/12/18","18.3232","18.0960","18.3732","18.0178","","1.36%"
"2024/12/17","18.0766","17.8582","18.1767","17.8258","","1.33%"
"2024/12/16","17.8389","17.8775","17.9296","17.8199","","-0.10%"
"2024/12/13","17.8575","17.7936","17.9515","17.7610","","0.39%"
"2024/12/12","17.7889","17.7045","17.8197","17.6133","","0.53%"
"2024/12/11","17.6944","17.8169","17.9132","17.6761","","-0.61%"
"2024/12/10","17.8034","17.7802","17.9104","17.7526","","0.17%"
"2024/12/09","17.7733","18.0213","18.0630","17.7152","","-1.44%"
"2024/12/06","18.0330","18.0131","18.0745","17.9468","","0.19%"
"2024/12/05","17.9997","18.1688","18.1914","17.9971","","-0.80%"
"2024/12/04","18.1443","18.1152","18.1938","18.0809","","0.32%"
"2024/12/03","18.0869","18.1379","18.2034","18.0585","","-0.18%"
"2024/12/02","18.1197","18.0600","18.2490","18.0250","","0.38%"
"2024/11/29","18.0503","18.0944","18.1371","18.0000","","-0.15%"
"2024/11/28","18.0773","18.1870","18.2754","18.0821","","-0.52%"
"2024/11/27","18.1722","18.1990","18.2436","18.0699","","0.02%"
"2024/11/26","18.1688","18.0738","18.2342","18.0271","","0.76%"
"2024/11/25","18.0314","18.1200","18.1288","17.9576","","-0.39%"
"2024/11/22","18.1020","18.1079","18.1531","18.0109","","0.04%"
"2024/11/21","18.0956","18.1187","18.1881","17.9584","","-0.13%"
"2024/11/20","18.1186","18.0512","18.1903","18.0204","","0.44%"
"2024/11/19","18.0386","17.9712","18.1815","17.9009","","0.61%"
"2024/11/18","17.9294","18.1901","18.2334","17.9203","","-1.43%"
"2024/11/15","18.1900","18.2798","18.3167","18.0987","","-0.33%"
"2024/11/14","18.2495","18.2264","18.4040","18.1593","","0.13%"
"2024/11/13","18.2265","18.1157","18.2831","17.9282","","0.74%"
"2024/11/12","18.0927","17.9307","18.1922","17.9093","","1.01%"
"2024/11/11","17.9116","17.6094","17.9988","17.5525","","1.84%"
"2024/11/08","17.5888","17.3070","17.6653","17.2776","","1.69%"
"2024/11/07","17.2966","17.6500","17.7010","17.2670","","-1.73%"
"2024/11/06","17.6015","17.4000","17.8298","17.3759","","1.33%"
"2024/11/05","17.3697","17.5341","17.5502","17.3584","","-0.77%"
"2024/11/04","17.5038","17.6579","17.6658","17.4833","","-0.73%"
"2024/11/01","17.6325","17.6200","17.6898","17.5198","","0.42%"
"2024/10/31","17.5589","17.6520","17.7696","17.5753","","-0.50%"
"2024/10/30","17.6463","17.6639","17.7684","17.5335","","0.00%"
"2024/10/29","17.6466","17.6950","17.7555","17.6085","","-0.17%"
"2024/10/28","17.6773","17.6599","17.8053","17.6019","","0.18%"
"2024/10/25","17.6464","17.6660","17.7222","17.5805","","-0.03%"
"2024/10/24","17.6525","17.7794","17.8269","17.6390","","-0.58%"
"2024/10/23","17.7550","17.5625","17.8749","17.4858","","1.27%"
"2024/10/22","17.5324","17.6151","17.6395","17.4909","","-0.39%"
"2024/10/21","17.6011","17.5950","17.6677","17.5579","","0.03%"
"2024/10/18","17.5952","17.7275","17.7290","17.5367","","-0.41%"
"2024/10/17","17.6680","17.6185","17.8024","17.5930","","0.34%"
"2024/10/16","17.6079","17.6481","17.6741","17.5408","","-0.10%"
"2024/10/15","17.6248","17.5736","17.6788","17.5287","","0.41%"
"2024/10/14","17.5524","17.4150","17.6098","17.3925","","0.83%"
"2024/10/11","17.4076","17.5229","17.5724","17.3610","","-0.55%"
"2024/10/10","17.5040","17.6453","17.6892","17.4921","","-0.79%"
"2024/10/09","17.6439","17.5645","17.6889","17.5215","","0.58%"
"2024/10/08","17.5430","17.4042","17.6168","17.3342","","1.03%"
"2024/10/07","17.3639","17.4914","17.5084","17.3454","","-0.64%"
"2024/10/04","17.4765","17.5111","17.6110","17.4163","","-0.11%"
"2024/10/03","17.4963","17.3573","17.5623","17.2801","","0.95%"
"2024/10/02","17.3314","17.3993","17.4712","17.3011","","-0.37%"
"2024/10/01","17.3966","17.2847","17.4930","17.2149","","0.81%"
"2024/09/30","17.2574","17.1021","17.3078","17.0296","","0.89%"
"2024/09/27","17.1046","17.1800","17.2605","17.0640","","-0.29%"
"2024/09/26","17.1542","17.2765","17.3244","17.1341","","-0.58%"
"2024/09/25","17.2550","17.2620","17.3626","17.1299","","0.00%"
"2024/09/24","17.2545","17.3572","17.3801","17.2323","","-0.46%"
"2024/09/23","17.3350","17.4102","17.4767","17.2836","","-0.44%"
"2024/09/20","17.4112","17.4930","17.5965","17.4025","","-0.49%"
"2024/09/19","17.4962","17.5525","17.6299","17.3907","","-0.20%"
"2024/09/18","17.5315","17.6335","17.6488","17.4198","","-0.31%"
"2024/09/17","17.5866","17.6200","17.6887","17.5763","","-0.13%"
"2024/09/16","17.6102","17.7588","17.7631","17.6026","","-0.76%"
"2024/09/13","17.7451","17.7681","17.8279","17.6884","","-0.12%"
"2024/09/12","17.7673","17.8962","18.0215","17.7523","","-0.63%"
"2024/09/11","17.8803","17.9463","17.9914","17.8335","","-0.31%"
"2024/09/10","17.9356","17.8837","17.9723","17.8055","","0.44%"
"2024/09/09","17.8576","17.8593","17.9617","17.8032","","0.02%"
"2024/09/06","17.8532","17.7100","17.8988","17.6094","","0.84%"
"2024/09/05","17.7050","17.8645","17.8946","17.6861","","-0.83%"
"2024/09/04","17.8539","17.9809","18.0250","17.8006","","-0.66%"
"2024/09/03","17.9731","17.8325","18.0103","17.8083","","0.83%"
"2024/09/02","17.8252","17.8461","17.9389","17.7971","","0.02%"
"2024/08/30","17.8217","17.7378","17.8546","17.5952","","0.44%"
"2024/08/29","17.7433","17.8225","17.8423","17.6718","","-0.37%"
"2024/08/28","17.8090","17.7463","17.8551","17.7040","","0.48%"
"2024/08/27","17.7243","17.7441","17.8069","17.6849","","0.04%"
"2024/08/26","17.7169","17.7453","17.8347","17.6795","","0.02%"
"2024/08/23","17.7125","17.9969","18.0278","17.6875","","-1.60%"
"2024/08/22","18.0003","17.8479","18.0593","17.8344","","0.96%"
"2024/08/21","17.8293","17.8175","17.9529","17.7760","","0.20%"
"2024/08/20","17.7936","17.7024","17.8887","17.6984","","0.53%"
"2024/08/19","17.6994","17.8666","17.8882","17.6710","","-0.86%"
"2024/08/16","17.8525","18.0051","18.0189","17.8496","","-0.78%"
"2024/08/15","17.9933","18.0614","18.1026","17.9706","","-0.39%"
"2024/08/14","18.0633","18.1405","18.1573","18.0175","","-0.19%"
"2024/08/13","18.0968","18.2575","18.2719","18.0916","","-0.81%"
"2024/08/12","18.2445","18.3057","18.3248","18.1758","","-0.36%"
"2024/08/09","18.3101","18.3608","18.3937","18.2757","","-0.26%"
"2024/08/08","18.3570","18.4050","18.4481","18.3225","","-0.16%"
"2024/08/07","18.3872","18.4719","18.5094","18.2720","","-0.58%"
"2024/08/06","18.4942","18.5125","18.5911","18.4018","","-0.14%"
"2024/08/05","18.5207","18.2797","18.6903","18.2688","","1.35%"
"2024/08/02","18.2747","18.2650","18.3345","18.1196","","0.03%"
"2024/08/01","18.2688","18.2001","18.3068","18.1042","","0.39%"
"2024/07/31","18.1976","18.3333","18.3497","18.1686","","-0.71%"
"2024/07/30","18.3283","18.4556","18.4788","18.2817","","-0.63%"
"2024/07/29","18.4437","18.3153","18.5268","18.2386","","0.74%"
"2024/07/26","18.3078","18.4222","18.4222","18.2221","","-0.20%"
"2024/07/25","18.3453","18.3280","18.5334","18.3144","","-0.06%"
"2024/07/24","18.3564","18.3903","18.4388","18.2670","","-0.12%"
"2024/07/23","18.3790","18.2691","18.4802","18.2340","","0.70%"
"2024/07/22","18.2520","18.2942","18.3304","18.1945","","-0.10%"
"2024/07/19","18.2698","18.2310","18.3748","18.2178","","0.09%"
"2024/07/18","18.2530","18.2297","18.2830","18.1295","","0.27%"
"2024/07/17","18.2047","18.1050","18.2757","18.0336","","0.70%"
"2024/07/16","18.0789","18.2145","18.2834","18.0320","","-0.60%"
"2024/07/15","18.1877","17.9526","18.2813","17.9526","","1.13%"
"2024/07/12","17.9850","18.0039","18.0306","17.9226","","-0.14%"
"2024/07/11","18.0111","18.1263","18.1398","17.9366","","-0.58%"
"2024/07/10","18.1154","18.1562","18.1697","18.0411","","-0.02%"
"2024/07/09","18.1188","18.1319","18.2285","18.0619","","0.07%"
"2024/07/08","18.1066","18.1749","18.2395","18.0676","","-0.66%"
"2024/07/05","18.2269","18.2613","18.3186","18.1458","","-0.32%"
"2024/07/04","18.2859","18.4242","18.4646","18.2325","","-0.73%"
"2024/07/03","18.4211","18.5851","18.6389","18.2987","","-0.91%"
"2024/07/02","18.5903","18.3111","18.6675","18.3111","","1.23%"
"2024/07/01","18.3650","18.1245","18.4149","17.9395","","0.99%"
"2024/06/28","18.1850","18.4743","18.5321","18.1318","","-1.51%"
"2024/06/27","18.4640","18.2293","18.5147","18.1301","","1.58%"
"2024/06/26","18.1771","18.2507","18.3535","18.1080","","-0.27%"
"2024/06/25","18.2266","18.1099","18.2775","18.0588","","0.61%"
"2024/06/24","18.1153","17.9915","18.2438","17.9825","","0.84%"
"2024/06/21","17.9642","17.9800","18.0163","17.8671","","-0.04%"
"2024/06/20","17.9719","17.9721","18.1803","17.9263","","0.06%"
