"Date","Price","Open","High","Low","Vol.","Change %"
"2024/12/10","1,765,911","1,781,595","1,807,777","1,720,000","0.17K","-0.88%"
"2024/12/09","1,781,595","1,852,557","1,852,557","1,722,492","0.14K","-3.83%"
"2024/12/08","1,852,557","1,827,903","1,853,219","1,810,822","0.05K","1.35%"
"2024/12/07","1,827,903","1,822,230","1,837,999","1,812,683","0.07K","0.31%"
"2024/12/06","1,822,230","1,773,416","1,860,000","1,763,444","0.14K","2.75%"
"2024/12/05","1,773,416","1,793,286","1,888,888","1,700,001","0.28K","-1.11%"
"2024/12/04","1,793,286","1,755,120","1,801,999","1,735,999","0.16K","2.17%"
"2024/12/03","1,755,120","1,755,999","1,777,777","1,713,162","0.16K","-0.05%"
"2024/12/02","1,755,999","1,775,463","1,791,039","1,736,759","0.17K","-1.10%"
"2024/12/01","1,775,463","1,763,438","1,784,187","1,751,494","0.07K","0.68%"
"2024/11/30","1,763,438","1,776,739","1,777,912","1,757,441","0.07K","-0.75%"
"2024/11/29","1,776,739","1,749,883","1,798,303","1,744,449","0.11K","1.53%"
"2024/11/28","1,749,883","1,756,964","1,770,336","1,730,000","0.07K","-0.40%"
"2024/11/27","1,756,964","1,686,289","1,774,999","1,681,853","0.09K","4.19%"
"2024/11/26","1,686,289","1,701,822","1,741,633","1,668,185","0.15K","-0.91%"
"2024/11/25","1,701,822","1,784,337","1,805,699","1,695,000","0.12K","-4.62%"
"2024/11/24","1,784,337","1,775,405","1,799,780","1,700,247","0.11K","0.50%"
"2024/11/23","1,775,405","1,795,410","1,809,998","1,769,681","0.09K","-1.11%"
"2024/11/22","1,795,410","1,783,981","1,810,000","1,580,100","0.15K","0.64%"
"2024/11/21","1,783,981","1,725,809","1,800,000","1,717,576","0.14K","3.37%"
"2024/11/20","1,725,809","1,678,563","1,729,785","1,664,395","0.09K","2.81%"
"2024/11/19","1,678,563","1,632,299","1,704,242","1,629,977","0.10K","2.83%"
"2024/11/18","1,632,299","1,634,237","1,682,570","1,622,754","0.09K","-0.12%"
"2024/11/17","1,634,237","1,636,226","1,653,942","1,605,100","0.08K","-0.12%"
"2024/11/16","1,636,226","1,651,720","1,678,238","1,631,320","0.10K","-0.94%"
"2024/11/15","1,651,720","1,592,227","1,675,413","1,581,385","0.09K","3.74%"
"2024/11/14","1,592,227","1,638,874","1,695,000","1,580,000","0.13K","-2.85%"
"2024/11/13","1,638,874","1,557,631","1,693,693","1,465,000","0.17K","5.22%"
"2024/11/12","1,557,631","1,583,911","1,629,786","1,489,091","0.24K","-1.66%"
"2024/11/11","1,583,911","1,392,275","1,596,054","1,392,266","0.16K","13.76%"
"2024/11/10","1,392,275","1,368,215","1,410,000","1,364,995","0.08K","1.76%"
"2024/11/09","1,368,215","1,365,785","1,376,300","1,355,714","0.02K","0.18%"
"2024/11/08","1,365,785","1,331,121","1,378,224","1,329,834","0.07K","2.60%"
"2024/11/07","1,331,121","1,351,652","1,359,031","1,300,184","0.08K","-1.52%"
"2024/11/06","1,351,652","1,231,384","1,363,099","1,230,422","0.17K","9.77%"
"2024/11/05","1,231,384","1,208,233","1,260,000","1,202,296","0.07K","1.92%"
"2024/11/04","1,208,233","1,228,278","1,235,500","1,190,091","0.05K","-1.63%"
"2024/11/03","1,228,310","1,241,633","1,242,544","1,212,212","0.03K","-1.07%"
"2024/11/02","1,241,633","1,245,606","1,252,692","1,236,559","0.02K","-0.32%"
"2024/11/01","1,245,606","1,254,332","1,275,532","1,230,452","0.05K","-0.70%"
"2024/10/31","1,254,332","1,292,632","1,300,500","1,243,489","0.04K","-2.96%"
"2024/10/30","1,292,632","1,299,387","1,299,667","1,278,539","0.05K","-0.52%"
"2024/10/29","1,299,387","1,253,720","1,315,434","1,250,653","0.06K","3.66%"
"2024/10/28","1,253,524","1,221,116","1,257,731","1,215,540","0.04K","2.65%"
"2024/10/27","1,221,116","1,204,507","1,223,369","1,202,182","0.01K","1.38%"
"2024/10/26","1,204,507","1,197,878","1,208,500","1,192,348","0.02K","0.55%"
"2024/10/25","1,197,878","1,223,031","1,231,132","1,180,011","0.06K","-2.06%"
"2024/10/24","1,223,031","1,204,968","1,232,494","1,196,395","0.04K","1.50%"
"2024/10/23","1,204,968","1,200,490","1,206,334","1,181,274","0.04K","0.37%"
"2024/10/22","1,200,490","1,204,904","1,210,740","1,190,000","0.04K","-0.37%"
"2024/10/21","1,204,904","1,231,960","1,250,000","1,193,194","0.06K","-2.20%"
"2024/10/20","1,231,960","1,221,930","1,236,817","1,219,932","0.01K","0.82%"
"2024/10/19","1,221,930","1,225,240","1,228,660","1,217,530","0.01K","-0.27%"
"2024/10/18","1,225,240","1,207,445","1,236,817","1,203,363","0.05K","1.47%"
"2024/10/17","1,207,445","1,210,961","1,215,147","1,199,650","0.04K","-0.29%"
"2024/10/16","1,210,961","1,199,556","1,222,888","1,195,494","0.04K","0.95%"
"2024/10/15","1,199,556","1,176,601","1,210,627","1,162,959","0.06K","1.95%"
"2024/10/14","1,176,601","1,114,575","1,184,499","1,110,071","0.05K","5.56%"
"2024/10/13","1,114,575","1,120,738","1,121,487","1,102,000","0.01K","-0.55%"
"2024/10/12","1,120,738","1,105,000","1,122,884","1,105,000","0.01K","1.42%"
"2024/10/11","1,105,000","1,075,499","1,119,116","1,071,868","0.04K","2.74%"
"2024/10/10","1,075,499","1,087,532","1,100,516","1,052,158","0.04K","-1.11%"
"2024/10/09","1,087,532","1,111,149","1,117,758","1,084,275","0.03K","-2.13%"
"2024/10/08","1,111,149","1,103,346","1,126,467","1,103,000","0.03K","0.71%"
"2024/10/07","1,103,346","1,119,835","1,140,000","1,102,389","0.07K","-1.47%"
"2024/10/06","1,119,835","1,104,907","1,120,000","1,100,000","0.02K","1.35%"
"2024/10/05","1,104,907","1,105,761","1,109,000","1,100,832","0.02K","-0.08%"
"2024/10/04","1,105,761","1,083,927","1,111,137","1,079,701","0.08K","2.01%"
"2024/10/03","1,083,927","1,077,926","1,090,267","1,063,543","0.12K","0.56%"
"2024/10/02","1,077,926","1,083,653","1,100,375","1,071,174","0.13K","-0.53%"
"2024/10/01","1,083,653","1,116,752","1,134,998","1,074,000","0.07K","-2.96%"
"2024/09/30","1,116,752","1,146,600","1,146,600","1,110,005","0.05K","-2.60%"
"2024/09/29","1,146,600","1,151,000","1,152,130","1,145,000","0.01K","-0.38%"
"2024/09/28","1,151,000","1,148,273","1,155,510","1,143,965","0.02K","0.24%"
"2024/09/27","1,148,273","1,143,181","1,157,114","1,138,151","0.05K","0.45%"
"2024/09/26","1,143,181","1,115,006","1,148,500","1,108,409","0.05K","2.53%"
"2024/09/25","1,115,006","1,136,936","1,144,000","1,112,140","0.04K","-1.93%"
"2024/09/24","1,136,936","1,122,727","1,141,445","1,112,327","0.04K","1.27%"
"2024/09/23","1,122,727","1,134,299","1,148,888","1,114,656","0.05K","-1.02%"
"2024/09/22","1,134,299","1,126,239","1,139,600","1,113,092","0.02K","0.72%"
"2024/09/21","1,126,239","1,122,224","1,128,409","1,116,643","0.01K","0.36%"
"2024/09/20","1,122,224","1,121,153","1,140,993","1,113,476","0.05K","0.10%"
"2024/09/19","1,121,153","1,101,250","1,139,828","1,101,250","0.06K","1.81%"
"2024/09/18","1,101,250","1,080,872","1,101,250","1,060,001","0.06K","1.89%"
"2024/09/17","1,080,872","1,045,070","1,100,902","1,038,500","0.05K","3.43%"
"2024/09/16","1,045,070","1,072,964","1,072,964","1,035,303","0.04K","-2.60%"
"2024/09/15","1,072,964","1,085,619","1,090,360","1,066,384","0.02K","-1.17%"
"2024/09/14","1,085,619","1,095,286","1,095,300","1,076,260","0.02K","-0.88%"
"2024/09/13","1,095,286","1,051,860","1,095,300","1,042,368","0.04K","4.13%"
"2024/09/12","1,051,860","1,045,241","1,064,841","1,044,242","0.05K","0.63%"
"2024/09/11","1,045,241","1,054,650","1,060,000","1,017,426","0.06K","-0.89%"
"2024/09/10","1,054,650","1,040,449","1,059,500","1,029,451","0.04K","1.36%"
"2024/09/09","1,040,449","999,440","1,060,000","997,129","0.05K","4.10%"
"2024/09/08","999,440","988,778","1,007,063","978,668","0.02K","1.08%"
"2024/09/07","988,778","984,642","1,000,588","981,408","0.03K","0.42%"
"2024/09/06","984,642","1,011,555","1,029,125","961,023","0.11K","-2.66%"
"2024/09/05","1,011,555","1,052,039","1,058,715","1,005,000","0.05K","-3.85%"
"2024/09/04","1,052,039","1,052,019","1,062,242","1,021,205","0.06K","0.00%"
"2024/09/03","1,052,019","1,072,671","1,090,000","1,051,116","0.04K","-1.93%"
"2024/09/02","1,072,671","1,042,392","1,075,387","1,039,011","0.05K","2.90%"
"2024/09/01","1,042,392","1,069,001","1,070,368","1,040,066","0.02K","-2.49%"
"2024/08/31","1,069,001","1,072,524","1,076,819","1,066,319","0.01K","-0.33%"
"2024/08/30","1,072,524","1,075,222","1,076,483","1,048,984","0.05K","-0.25%"
"2024/08/29","1,075,222","1,070,965","1,106,023","1,065,644","0.05K","0.40%"
"2024/08/28","1,070,965","1,077,945","1,089,488","1,051,500","0.05K","-0.65%"
"2024/08/27","1,077,945","1,137,000","1,143,134","1,053,534","0.06K","-5.19%"
"2024/08/26","1,137,000","1,161,390","1,179,970","1,136,973","0.04K","-2.10%"
"2024/08/25","1,161,390","1,157,487","1,172,542","1,153,000","0.01K","0.34%"
"2024/08/24","1,157,487","1,155,421","1,164,964","1,147,282","0.02K","0.18%"
"2024/08/23","1,155,421","1,105,723","1,169,999","1,102,744","0.05K","4.49%"
"2024/08/22","1,105,723","1,110,354","1,123,237","1,091,254","0.03K","-0.42%"
"2024/08/21","1,110,354","1,074,287","1,122,952","1,070,123","0.05K","3.36%"
"2024/08/20","1,074,287","1,075,601","1,111,978","1,071,075","0.05K","-0.12%"
"2024/08/19","1,075,601","1,067,309","1,084,329","1,053,349","0.03K","0.78%"
"2024/08/18","1,067,309","1,089,485","1,100,000","1,066,896","0.02K","-2.04%"
"2024/08/17","1,089,485","1,075,513","1,092,800","1,074,613","0.01K","1.30%"
"2024/08/16","1,075,513","1,057,196","1,091,404","1,050,003","0.04K","1.73%"
"2024/08/15","1,057,196","1,082,716","1,099,737","1,034,001","0.05K","-2.36%"
"2024/08/14","1,082,716","1,118,333","1,136,027","1,078,747","0.05K","-3.18%"
"2024/08/13","1,118,333","1,104,730","1,135,790","1,084,559","0.05K","1.23%"
"2024/08/12","1,104,730","1,097,226","1,122,767","1,073,663","0.07K","0.68%"
"2024/08/11","1,097,226","1,138,172","1,152,395","1,092,501","0.03K","-3.60%"
"2024/08/10","1,138,172","1,135,876","1,147,090","1,125,000","0.02K","0.20%"
"2024/08/09","1,135,876","1,152,337","1,154,349","1,112,585","0.05K","-1.43%"
"2024/08/08","1,152,337","1,028,897","1,168,269","1,026,427","0.09K","12.00%"
"2024/08/07","1,028,897","1,054,157","1,076,214","1,022,123","0.08K","-2.40%"
"2024/08/06","1,054,157","1,025,881","1,071,446","1,023,655","0.13K","2.76%"
"2024/08/05","1,025,881","1,089,201","1,141,999","936,340","0.34K","-5.81%"
"2024/08/04","1,089,201","1,133,732","1,138,724","1,075,971","0.05K","-3.93%"
"2024/08/03","1,133,732","1,144,073","1,160,672","1,118,073","0.05K","-0.90%"
"2024/08/02","1,144,073","1,214,962","1,216,749","1,140,068","0.06K","-5.83%"
"2024/08/01","1,214,962","1,196,960","1,265,000","1,160,000","0.06K","1.50%"
"2024/07/31","1,196,960","1,228,761","1,235,503","1,195,832","0.05K","-2.59%"
"2024/07/30","1,228,761","1,253,290","1,255,027","1,216,729","0.05K","-1.96%"
"2024/07/29","1,253,290","1,266,637","1,310,595","1,250,000","0.07K","-1.05%"
"2024/07/28","1,266,637","1,263,000","1,273,217","1,247,777","0.02K","0.29%"
"2024/07/27","1,263,000","1,259,800","1,289,571","1,243,510","0.04K","0.25%"
"2024/07/26","1,259,800","1,223,101","1,265,000","1,223,101","0.05K","3.00%"
"2024/07/25","1,223,101","1,221,435","1,229,276","1,186,594","0.06K","0.14%"
"2024/07/24","1,221,435","1,232,994","1,248,084","1,216,625","0.03K","-0.94%"
"2024/07/23","1,232,994","1,256,153","1,261,215","1,225,997","0.05K","-1.84%"
"2024/07/22","1,256,153","1,259,890","1,267,162","1,240,000","0.05K","-0.30%"
"2024/07/21","1,259,890","1,249,247","1,266,080","1,226,807","0.03K","0.85%"
"2024/07/20","1,249,247","1,239,980","1,258,031","1,221,662","0.03K","0.75%"
"2024/07/19","1,239,980","1,184,270","1,249,999","1,176,508","0.05K","4.70%"
"2024/07/18","1,184,270","1,190,337","1,207,599","1,160,001","0.05K","-0.51%"
"2024/07/17","1,190,337","1,203,510","1,218,100","1,189,286","0.04K","-1.09%"
"2024/07/16","1,203,510","1,201,000","1,205,090","1,160,000","0.06K","0.21%"
"2024/07/15","1,201,000","1,119,510","1,202,581","1,119,491","0.05K","7.28%"
"2024/07/14","1,119,510","1,088,678","1,128,688","1,088,678","0.03K","2.83%"
"2024/07/13","1,088,678","1,067,316","1,100,000","1,063,649","0.03K","2.00%"
"2024/07/12","1,067,316","1,056,497","1,081,816","1,025,000","0.04K","1.02%"
"2024/07/11","1,056,497","1,073,541","1,101,076","1,054,545","0.05K","-1.59%"
"2024/07/10","1,073,541","1,081,387","1,108,637","1,063,857","0.05K","-0.73%"
"2024/07/09","1,081,387","1,054,511","1,084,799","1,046,286","0.06K","2.55%"
"2024/07/08","1,054,511","1,043,126","1,086,705","1,018,580","0.10K","1.09%"
"2024/07/07","1,043,126","1,092,161","1,094,515","1,042,962","0.03K","-4.49%"
"2024/07/06","1,092,161","1,059,813","1,094,554","1,048,453","0.04K","3.05%"
"2024/07/05","1,059,813","1,070,136","1,079,402","1,007,805","0.12K","-0.96%"
"2024/07/04","1,070,136","1,129,630","1,134,681","1,063,789","0.08K","-5.27%"
"2024/07/03","1,129,630","1,174,005","1,176,326","1,118,888","0.05K","-3.78%"
"2024/07/02","1,174,005","1,174,554","1,192,535","1,168,792","0.04K","-0.05%"
"2024/07/01","1,174,554","1,162,369","1,194,418","1,158,580","0.05K","1.05%"
"2024/06/30","1,162,369","1,138,662","1,165,847","1,131,462","0.02K","2.08%"
"2024/06/29","1,138,662","1,125,489","1,139,995","1,124,099","0.02K","1.17%"
"2024/06/28","1,125,489","1,156,133","1,167,084","1,120,000","0.05K","-2.65%"
"2024/06/27","1,156,133","1,128,533","1,173,800","1,126,186","0.05K","2.45%"
"2024/06/26","1,128,533","1,152,859","1,163,845","1,120,000","0.05K","-2.11%"
"2024/06/25","1,152,859","1,120,433","1,163,368","1,118,842","0.07K","2.89%"
"2024/06/24","1,120,433","1,183,025","1,183,025","1,088,969","0.09K","-5.29%"
"2024/06/23","1,183,025","1,195,935","1,205,399","1,183,025","0.02K","-1.08%"
"2024/06/22","1,195,935","1,187,140","1,200,782","1,185,026","0.01K","0.74%"
"2024/06/21","1,187,140","1,206,205","1,240,088","1,177,940","0.05K","-1.58%"
"2024/06/20","1,206,205","1,211,047","1,246,337","1,205,000","0.04K","-0.40%"
"2024/06/19","1,211,047","1,212,275","1,224,988","1,205,609","0.05K","-0.10%"
"2024/06/18","1,212,275","1,252,563","1,252,563","1,197,271","0.07K","-3.22%"
"2024/06/17","1,252,563","1,258,142","1,265,568","1,226,923","0.03K","-0.44%"
"2024/06/16","1,258,142","1,251,034","1,262,861","1,249,680","0.01K","0.57%"
"2024/06/15","1,251,034","1,246,083","1,257,690","1,245,613","0.02K","0.40%"
"2024/06/14","1,246,083","1,257,206","1,272,796","1,231,801","0.06K","-0.88%"
"2024/06/13","1,257,206","1,285,378","1,289,576","1,251,086","0.05K","-2.19%"
"2024/06/12","1,285,378","1,285,532","1,330,000","1,269,244","0.07K","-0.01%"
"2024/06/11","1,285,532","1,331,072","1,331,470","1,267,000","0.06K","-3.42%"
"2024/06/10","1,331,072","1,347,486","1,349,421","1,327,159","0.03K","-1.22%"
"2024/06/09","1,347,486","1,341,290","1,349,582","1,337,750","0.01K","0.46%"
"2024/06/08","1,341,290","1,336,893","1,346,406","1,334,566","0.02K","0.33%"
"2024/06/07","1,336,893","1,359,460","1,375,000","1,322,202","0.08K","-1.66%"
"2024/06/06","1,359,460","1,358,763","1,375,000","1,350,000","0.06K","0.05%"
"2024/06/05","1,358,763","1,338,270","1,374,000","1,335,243","0.08K","1.53%"
"2024/06/04","1,338,270","1,303,533","1,343,487","1,300,546","0.06K","2.66%"
"2024/06/03","1,303,533","1,296,317","1,330,000","1,292,858","0.07K","0.56%"
"2024/06/02","1,296,317","1,295,150","1,305,007","1,289,060","0.02K","0.09%"
"2024/06/01","1,295,150","1,292,091","1,300,249","1,292,091","0.02K","0.24%"
"2024/05/31","1,292,091","1,300,984","1,311,388","1,279,293","0.05K","-0.68%"
"2024/05/30","1,300,984","1,276,190","1,320,000","1,273,767","0.06K","1.94%"
"2024/05/29","1,276,190","1,285,336","1,293,999","1,265,213","0.03K","-0.71%"
"2024/05/28","1,285,336","1,305,580","1,335,000","1,265,500","0.06K","-1.55%"
"2024/05/27","1,305,580","1,292,856","1,323,775","1,285,167","0.05K","0.98%"
"2024/05/26","1,292,856","1,303,803","1,309,029","1,286,382","0.02K","-0.84%"
"2024/05/25","1,303,803","1,292,281","1,310,000","1,290,906","0.02K","0.89%"
"2024/05/24","1,292,281","1,282,526","1,300,000","1,172,777","0.08K","0.76%"
"2024/05/23","1,282,499","1,292,055","1,314,499","1,256,018","0.06K","-0.74%"
"2024/05/22","1,292,055","1,299,256","1,317,197","1,284,150","0.06K","-0.55%"
"2024/05/21","1,299,256","1,326,130","1,340,000","1,282,391","0.07K","-2.03%"
"2024/05/20","1,326,130","1,245,094","1,328,608","1,237,700","0.09K","6.51%"
"2024/05/19","1,245,094","1,254,950","1,266,860","1,239,231","0.02K","-0.79%"
"2024/05/18","1,254,950","1,252,152","1,269,646","1,249,999","0.03K","0.22%"
"2024/05/17","1,252,152","1,221,702","1,257,598","1,221,000","0.05K","2.49%"
"2024/05/16","1,221,702","1,246,273","1,254,696","1,213,887","0.06K","-1.97%"
"2024/05/15","1,246,273","1,167,314","1,250,500","1,163,219","0.07K","6.76%"
"2024/05/14","1,167,314","1,190,948","1,193,407","1,162,519","0.05K","-1.98%"
"2024/05/13","1,190,948","1,173,017","1,204,522","1,157,382","0.05K","1.53%"
"2024/05/12","1,173,017","1,160,815","1,180,000","1,157,926","0.02K","1.05%"
"2024/05/11","1,160,815","1,158,942","1,171,175","1,157,501","0.02K","0.16%"
"2024/05/10","1,158,942","1,197,841","1,206,891","1,147,141","0.05K","-3.25%"
"2024/05/09","1,197,841","1,168,361","1,205,672","1,160,000","0.04K","2.52%"
"2024/05/08","1,168,361","1,196,141","1,208,062","1,164,627","0.05K","-2.32%"
"2024/05/07","1,196,141","1,206,754","1,233,955","1,194,564","0.04K","-0.88%"
"2024/05/06","1,206,754","1,223,868","1,250,000","1,200,501","0.06K","-1.40%"
"2024/05/05","1,223,868","1,221,786","1,234,000","1,209,052","0.02K","0.17%"
"2024/05/04","1,221,786","1,202,645","1,234,149","1,196,980","0.04K","1.59%"
"2024/05/03","1,202,645","1,130,777","1,208,770","1,125,026","0.08K","6.36%"
"2024/05/02","1,130,777","1,117,017","1,140,000","1,090,022","0.07K","1.23%"
"2024/05/01","1,117,017","1,170,512","1,172,957","1,050,000","0.15K","-4.57%"
"2024/04/30","1,170,512","1,226,668","1,239,998","1,130,000","0.11K","-4.58%"
"2024/04/29","1,226,668","1,222,024","1,232,216","1,186,734","0.06K","0.38%"
"2024/04/28","1,222,024","1,223,095","1,300,867","1,214,891","0.03K","-0.09%"
"2024/04/27","1,223,095","1,227,661","1,228,865","1,200,422","0.03K","-0.37%"
"2024/04/26","1,227,661","1,253,268","1,256,628","1,220,000","0.04K","-2.04%"
"2024/04/25","1,253,268","1,262,245","1,269,000","1,225,273","0.06K","-0.71%"
"2024/04/24","1,262,245","1,294,177","1,309,671","1,250,000","0.05K","-2.47%"
"2024/04/23","1,294,177","1,310,009","1,313,867","1,286,288","0.05K","-1.21%"
"2024/04/22","1,310,009","1,275,107","1,320,000","1,258,669","0.06K","2.74%"
"2024/04/21","1,275,107","1,269,881","1,284,178","1,262,541","0.03K","0.41%"
"2024/04/20","1,269,881","1,253,106","1,280,000","1,238,940","0.04K","1.34%"
"2024/04/19","1,253,106","1,242,884","1,283,463","1,182,402","0.11K","0.82%"
"2024/04/18","1,242,884","1,195,009","1,254,440","1,141,283","0.09K","4.01%"
"2024/04/17","1,195,009","1,245,276","1,258,922","1,100,001","0.13K","-4.04%"
"2024/04/16","1,245,276","1,236,759","1,269,000","1,201,032","0.13K","0.69%"
"2024/04/15","1,236,759","1,283,032","1,318,499","1,220,000","0.10K","-3.61%"
"2024/04/14","1,283,032","1,253,211","1,306,259","1,220,338","0.08K","2.38%"
"2024/04/13","1,253,211","1,307,254","1,350,000","1,210,001","0.14K","-4.13%"
"2024/04/12","1,307,254","1,342,032","1,368,500","1,280,000","0.10K","-2.59%"
"2024/04/11","1,342,032","1,360,099","1,375,000","1,328,000","0.08K","-1.33%"
"2024/04/10","1,360,099","1,319,813","1,369,677","1,300,575","0.08K","3.05%"
"2024/04/09","1,319,813","1,380,779","1,382,526","1,306,233","0.09K","-4.42%"
"2024/04/08","1,380,779","1,336,843","1,397,339","1,332,136","0.11K","3.29%"
"2024/04/07","1,336,843","1,328,748","1,352,618","1,322,000","0.04K","0.61%"
"2024/04/06","1,328,748","1,307,629","1,343,590","1,302,207","0.03K","1.62%"
"2024/04/05","1,307,629","1,323,542","1,326,651","1,276,111","0.08K","-1.20%"
"2024/04/04","1,323,542","1,276,349","1,338,444","1,250,000","0.08K","3.70%"
"2024/04/03","1,276,349","1,266,096","1,310,881","1,254,552","0.09K","0.81%"
"2024/04/02","1,266,096","1,353,837","1,353,969","1,250,000","0.13K","-6.48%"
"2024/04/01","1,353,837","1,377,230","1,377,351","1,327,909","0.07K","-1.70%"
"2024/03/31","1,377,230","1,350,761","1,378,000","1,350,119","0.03K","1.96%"
"2024/03/30","1,350,761","1,353,406","1,359,739","1,343,256","0.03K","-0.20%"
"2024/03/29","1,353,406","1,374,182","1,378,000","1,339,002","0.05K","-1.51%"
"2024/03/28","1,374,182","1,344,925","1,383,709","1,335,996","0.07K","2.18%"
"2024/03/27","1,344,925","1,357,309","1,388,000","1,326,311","0.08K","-0.91%"
"2024/03/26","1,357,309","1,356,874","1,389,708","1,346,045","0.09K","0.03%"
"2024/03/25","1,356,874","1,305,506","1,374,764","1,290,887","0.13K","3.93%"
"2024/03/24","1,305,506","1,247,724","1,309,468","1,243,944","0.04K","4.63%"
"2024/03/23","1,247,724","1,238,554","1,281,997","1,227,544","0.04K","0.74%"
"2024/03/22","1,238,554","1,265,640","1,290,489","1,215,000","0.09K","-2.14%"
"2024/03/21","1,265,640","1,300,340","1,306,449","1,248,727","0.09K","-2.67%"
"2024/03/20","1,300,340","1,200,486","1,302,525","1,174,113","0.18K","8.32%"
"2024/03/19","1,200,486","1,312,577","1,322,499","1,165,001","0.30K","-8.54%"
"2024/03/18","1,312,577","1,322,093","1,332,984","1,295,294","0.09K","-0.72%"
"2024/03/17","1,322,093","1,270,137","1,332,922","1,250,001","0.09K","4.09%"
"2024/03/16","1,270,137","1,346,676","1,373,000","1,264,154","0.09K","-5.68%"
"2024/03/15","1,346,676","1,377,468","1,397,625","1,260,123","0.25K","-2.24%"
"2024/03/14","1,377,468","1,397,071","1,416,925","1,327,186","0.15K","-1.40%"
"2024/03/13","1,397,071","1,373,568","1,418,990","1,371,597","0.10K","1.71%"
"2024/03/12","1,373,568","1,383,195","1,402,281","1,331,933","0.17K","-0.70%"
"2024/03/11","1,383,195","1,333,504","1,398,593","1,305,431","0.14K","3.73%"
"2024/03/10","1,333,504","1,325,782","1,345,038","1,201,003","0.09K","0.58%"
"2024/03/09","1,325,782","1,314,514","1,330,555","1,310,000","0.04K","0.86%"
"2024/03/08","1,314,514","1,291,100","1,347,940","1,286,886","0.15K","1.81%"
"2024/03/07","1,291,100","1,274,127","1,309,019","1,268,350","0.10K","1.33%"
"2024/03/06","1,274,127","1,236,259","1,310,008","1,219,892","0.16K","3.06%"
"2024/03/05","1,236,259","1,323,479","1,329,474","1,081,001","0.37K","-6.59%"
"2024/03/04","1,323,479","1,222,999","1,325,550","1,215,555","0.20K","8.22%"
"2024/03/03","1,222,999","1,199,227","1,223,000","1,195,110","0.05K","1.98%"
"2024/03/02","1,199,227","1,207,440","1,211,032","1,197,000","0.07K","-0.68%"
"2024/03/01","1,207,440","1,184,235","1,217,990","1,178,000","0.12K","1.96%"
"2024/02/29","1,184,235","1,208,545","1,238,999","1,165,429","0.20K","-2.01%"
"2024/02/28","1,208,545","1,098,002","1,240,000","1,090,259","0.28K","10.07%"
"2024/02/27","1,098,002","1,056,272","1,107,007","1,045,000","0.16K","3.95%"
"2024/02/26","1,056,272","1,004,441","1,059,101","994,400","0.15K","5.16%"
"2024/02/25","1,004,441","1,001,734","1,007,989","1,000,410","0.04K","0.27%"
"2024/02/24","1,001,734","990,999","1,004,000","990,080","0.03K","1.08%"
"2024/02/23","990,999","996,135","1,001,743","989,282","0.05K","-0.52%"
"2024/02/22","996,135","995,827","1,008,000","981,512","0.08K","0.03%"
"2024/02/21","995,827","1,003,914","1,006,216","973,000","0.08K","-0.81%"
"2024/02/20","1,003,914","996,624","1,017,000","981,111","0.12K","0.73%"
"2024/02/19","996,624","996,789","1,008,000","989,995","0.07K","-0.02%"
"2024/02/18","996,789","991,193","998,998","982,475","0.03K","0.56%"
"2024/02/17","991,193","997,928","999,495","967,171","0.06K","-0.67%"
"2024/02/16","997,928","992,545","1,005,999","991,100","0.08K","0.54%"
"2024/02/15","992,545","991,462","1,009,554","984,151","0.16K","0.11%"
"2024/02/14","991,462","956,167","999,674","947,292","0.13K","3.69%"
"2024/02/13","956,167","940,354","959,001","930,000","0.12K","1.68%"
"2024/02/12","940,354","910,400","952,450","908,000","0.14K","3.29%"
"2024/02/11","910,400","906,973","915,200","904,597","0.04K","0.38%"
"2024/02/10","906,973","906,036","915,000","897,697","0.04K","0.10%"
"2024/02/09","906,036","868,879","921,187","867,247","0.15K","4.28%"
"2024/02/08","868,879","847,777","874,000","846,791","0.09K","2.49%"
"2024/02/07","847,777","824,320","848,301","820,105","0.06K","2.85%"
"2024/02/06","824,320","828,863","831,996","823,281","0.05K","-0.55%"
"2024/02/05","828,863","823,200","843,901","818,568","0.06K","0.69%"
"2024/02/04","823,200","830,019","832,000","819,302","0.03K","-0.82%"
"2024/02/03","830,019","831,125","834,865","829,423","0.02K","-0.13%"
"2024/02/02","831,125","815,845","836,490","806,000","0.08K","1.87%"
"2024/02/01","815,845","810,001","819,500","797,212","0.07K","0.72%"
"2024/01/31","810,001","821,665","832,561","800,000","0.09K","-1.42%"
"2024/01/30","821,665","826,981","841,931","817,438","0.07K","-0.64%"
"2024/01/29","826,981","806,935","840,000","801,847","0.07K","2.48%"
"2024/01/28","806,935","806,700","820,000","800,151","0.04K","0.03%"
"2024/01/27","806,700","801,674","807,364","795,304","0.03K","0.63%"
"2024/01/26","801,674","767,315","807,396","764,849","0.09K","4.48%"
"2024/01/25","767,315","770,292","773,781","755,194","0.07K","-0.39%"
"2024/01/24","770,292","773,374","780,000","759,436","0.09K","-0.40%"
"2024/01/23","773,374","770,826","780,957","746,290","0.12K","0.33%"
"2024/01/22","770,826","805,417","808,348","768,964","0.11K","-4.29%"
"2024/01/21","805,417","804,443","809,002","803,151","0.02K","0.12%"
"2024/01/20","804,443","805,412","811,652","799,500","0.03K","-0.12%"
"2024/01/19","805,412","794,967","814,592","782,000","0.07K","1.31%"
"2024/01/18","794,967","827,537","828,556","783,000","0.09K","-3.94%"
